seed,arm,split,k,hit_k
85001,random,withheld,58,0.761
85001,random,withheld,59,0.769
85001,random,withheld,60,0.776
85001,random,withheld,61,0.783
85001,random,withheld,62,0.792
85001,random,withheld,63,0.802
85001,random,withheld,64,0.814
85001,random,withheld,65,0.824
85001,random,withheld,66,0.83
85001,random,withheld,67,0.838
85001,random,withheld,68,0.845
85001,random,withheld,69,0.85
85001,random,withheld,70,0.866
85001,random,withheld,71,0.874
85001,random,withheld,72,0.887
85001,random,withheld,73,0.894
85001,random,withheld,74,0.9
85001,random,withheld,75,0.906
85001,random,withheld,76,0.913
85001,random,withheld,77,0.918
85001,random,withheld,78,0.922
85001,random,withheld,79,0.926
85001,random,withheld,80,0.927
85001,random,withheld,81,0.931
85001,random,withheld,82,0.935
85001,random,withheld,83,0.939
85001,random,withheld,84,0.94
85001,random,withheld,85,0.947
85001,random,withheld,86,0.95
85001,random,withheld,87,0.955
85001,random,withheld,88,0.965
85001,random,withheld,89,0.967
85001,random,withheld,90,0.969
85001,random,withheld,91,0.97
85001,random,withheld,92,0.974
85001,random,withheld,93,0.975
85001,random,withheld,94,0.976
85001,random,withheld,95,0.978
85001,random,withheld,96,0.98
85001,random,withheld,97,0.982
85001,random,withheld,98,0.986
85001,random,withheld,99,0.987
85001,random,withheld,100,0.991
85001,random,withheld,101,0.992
85001,random,withheld,102,0.995
85001,random,withheld,103,0.995
85001,random,withheld,104,0.997
85001,random,withheld,105,0.998
85001,random,withheld,106,0.999
85001,random,withheld,107,1.0
85001,random,withheld,108,1.0
85001,random,withheld,109,1.0
85001,random,withheld,110,1.0
85001,random,withheld,111,1.0
85001,random,withheld,112,1.0
85001,random,withheld,113,1.0
85001,random,withheld,114,1.0
85001,random,withheld,115,1.0
85001,random,withheld,116,1.0
85001,random,withheld,117,1.0
85001,random,withheld,118,1.0
85001,random,withheld,119,1.0
85001,random,withheld,120,1.0
85001,random,withheld,121,1.0
85001,random,withheld,122,1.0
85001,random,withheld,123,1.0
85001,random,withheld,124,1.0
85001,random,withheld,125,1.0
85001,random,control,1,0.154
85001,random,control,2,0.234
85001,random,control,3,0.274
85001,random,control,4,0.298
85001,random,control,5,0.321
85001,random,control,6,0.34
85001,random,control,7,0.371
85001,random,control,8,0.388
85001,random,control,9,0.409
85001,random,control,10,0.423
85001,random,control,11,0.443
85001,random,control,12,0.462
85001,random,control,13,0.469
85001,random,control,14,0.483
85001,random,control,15,0.501
85001,random,control,16,0.513
85001,random,control,17,0.526
85001,random,control,18,0.54
85001,random,control,19,0.554
85001,random,control,20,0.566
85001,random,control,21,0.58
85001,random,control,22,0.593
85001,random,control,23,0.606
85001,random,control,24,0.613
85001,random,control,25,0.625
85001,random,control,26,0.634
85001,random,control,27,0.646
85001,random,control,28,0.654
85001,random,control,29,0.661
85001,random,control,30,0.672
85001,random,control,31,0.681
85001,random,control,32,0.69
85001,random,control,33,0.702
85001,random,control,34,0.708
85001,random,control,35,0.716
85001,random,control,36,0.723
85001,random,control,37,0.737
85001,random,control,38,0.747
85001,random,control,39,0.753
85001,random,control,40,0.757
85001,random,control,41,0.763
85001,random,control,42,0.769
85001,random,control,43,0.777
85001,random,control,44,0.784
85001,random,control,45,0.787
85001,random,control,46,0.797
85001,random,control,47,0.801
85001,random,control,48,0.802
85001,random,control,49,0.805
85001,random,control,50,0.808
85001,random,control,51,0.815
85001,random,control,52,0.821
85001,random,control,53,0.827
85001,random,control,54,0.833
85001,random,control,55,0.838
85001,random,control,56,0.839
85001,random,control,57,0.844
85001,random,control,58,0.85
85001,random,control,59,0.851
85001,random,control,60,0.858
85001,random,control,61,0.86
85001,random,control,62,0.867
85001,random,control,63,0.868
85001,random,control,64,0.872
85001,random,control,65,0.877
85001,random,control,66,0.882
85001,random,control,67,0.887
85001,random,control,68,0.89
85001,random,control,69,0.894
85001,random,control,70,0.896
85001,random,control,71,0.899
85001,random,control,72,0.903
85001,random,control,73,0.904
85001,random,control,74,0.912
85001,random,control,75,0.914
85001,random,control,76,0.919
85001,random,control,77,0.922
85001,random,control,78,0.927
85001,random,control,79,0.931
85001,random,control,80,0.932
85001,random,control,81,0.933
85001,random,control,82,0.938
85001,random,control,83,0.941
85001,random,control,84,0.943
85001,random,control,85,0.948
85001,random,control,86,0.951
85001,random,control,87,0.951
85001,random,control,88,0.953
85001,random,control,89,0.954
85001,random,control,90,0.954
85001,random,control,91,0.956
85001,random,control,92,0.957
85001,random,control,93,0.96
85001,random,control,94,0.963
85001,random,control,95,0.967
85001,random,control,96,0.967
85001,random,control,97,0.97
85001,random,control,98,0.97
85001,random,control,99,0.97
85001,random,control,100,0.97
85001,random,control,101,0.97
85001,random,control,102,0.972
85001,random,control,103,0.974
85001,random,control,104,0.975
85001,random,control,105,0.976
85001,random,control,106,0.98
85001,random,control,107,0.983
85001,random,control,108,0.983
85001,random,control,109,0.983
85001,random,control,110,0.985
85001,random,control,111,0.987
85001,random,control,112,0.99
85001,random,control,113,0.992
85001,random,control,114,0.997
85001,random,control,115,0.997
85001,random,control,116,0.998
85001,random,control,117,0.998
85001,random,control,118,0.998
85001,random,control,119,1.0
85001,random,control,120,1.0
85001,random,control,121,1.0
85001,random,control,122,1.0
85001,random,control,123,1.0
85001,random,control,124,1.0
85001,random,control,125,1.0
85001,withheld,withheld,1,0.0
85001,withheld,withheld,2,0.002
85001,withheld,withheld,3,0.009
85001,withheld,withheld,4,0.012
85001,withheld,withheld,5,0.017
85001,withheld,withheld,6,0.024
85001,withheld,withheld,7,0.03
85001,withheld,withheld,8,0.039
85001,withheld,withheld,9,0.05
85001,withheld,withheld,10,0.054
85001,withheld,withheld,11,0.063
85001,withheld,withheld,12,0.074
85001,withheld,withheld,13,0.083
85001,withheld,withheld,14,0.09
85001,withheld,withheld,15,0.099
85001,withheld,withheld,16,0.113
85001,withheld,withheld,17,0.124
85001,withheld,withheld,18,0.136
85001,withheld,withheld,19,0.148
85001,withheld,withheld,20,0.16
85001,withheld,withheld,21,0.176
85001,withheld,withheld,22,0.187
85001,withheld,withheld,23,0.198
85001,withheld,withheld,24,0.21
85001,withheld,withheld,25,0.224
85001,withheld,withheld,26,0.234
85001,withheld,withheld,27,0.247
85001,withheld,withheld,28,0.255
85001,withheld,withheld,29,0.262
85001,withheld,withheld,30,0.271
85001,withheld,withheld,31,0.278
85001,withheld,withheld,32,0.288
85001,withheld,withheld,33,0.303
85001,withheld,withheld,34,0.314
85001,withheld,withheld,35,0.328
85001,withheld,withheld,36,0.335
85001,withheld,withheld,37,0.347
85001,withheld,withheld,38,0.36
85001,withheld,withheld,39,0.369
85001,withheld,withheld,40,0.377
85001,withheld,withheld,41,0.381
85001,withheld,withheld,42,0.389
85001,withheld,withheld,43,0.397
85001,withheld,withheld,44,0.403
85001,withheld,withheld,45,0.414
85001,withheld,withheld,46,0.422
85001,withheld,withheld,47,0.429
85001,withheld,withheld,48,0.439
85001,withheld,withheld,49,0.448
85001,withheld,withheld,50,0.454
85001,withheld,withheld,51,0.46
85001,withheld,withheld,52,0.468
85001,withheld,withheld,53,0.474
85001,withheld,withheld,54,0.482
85001,withheld,withheld,55,0.492
85001,withheld,withheld,56,0.505
85001,withheld,withheld,57,0.514
85001,withheld,withheld,58,0.533
85001,withheld,withheld,59,0.545
85001,withheld,withheld,60,0.558
85001,withheld,withheld,61,0.577
85001,withheld,withheld,62,0.593
85001,withheld,withheld,63,0.61
85001,withheld,withheld,64,0.621
85001,withheld,withheld,65,0.629
85001,withheld,withheld,66,0.643
85001,withheld,withheld,67,0.653
85001,withheld,withheld,68,0.664
85001,withheld,withheld,69,0.681
85001,withheld,withheld,70,0.698
85001,withheld,withheld,71,0.713
85001,withheld,withheld,72,0.724
85001,withheld,withheld,73,0.735
85001,withheld,withheld,74,0.743
85001,withheld,withheld,75,0.757
85001,withheld,withheld,76,0.768
85001,withheld,withheld,77,0.775
85001,withheld,withheld,78,0.783
85001,withheld,withheld,79,0.793
85001,withheld,withheld,80,0.801
85001,withheld,withheld,81,0.808
85001,withheld,withheld,82,0.818
85001,withheld,withheld,83,0.828
85001,withheld,withheld,84,0.835
85001,withheld,withheld,85,0.844
85001,withheld,withheld,86,0.85
85001,withheld,withheld,87,0.854
85001,withheld,withheld,88,0.861
85001,withheld,withheld,89,0.867
85001,withheld,withheld,90,0.87
85001,withheld,withheld,91,0.879
85001,withheld,withheld,92,0.89
85001,withheld,withheld,93,0.895
85001,withheld,withheld,94,0.903
85001,withheld,withheld,95,0.911
85001,withheld,withheld,96,0.921
85001,withheld,withheld,97,0.928
85001,withheld,withheld,98,0.939
85001,withheld,withheld,99,0.946
85001,withheld,withheld,100,0.956
85001,withheld,withheld,101,0.962
85001,withheld,withheld,102,0.97
85001,withheld,withheld,103,0.973
85001,withheld,withheld,104,0.974
85001,withheld,withheld,105,0.977
85001,withheld,withheld,106,0.979
85001,withheld,withheld,107,0.983
85001,withheld,withheld,108,0.984
85001,withheld,withheld,109,0.985
85001,withheld,withheld,110,0.986
85001,withheld,withheld,111,0.991
85001,withheld,withheld,112,0.993
85001,withheld,withheld,113,0.994
85001,withheld,withheld,114,0.994
85001,withheld,withheld,115,0.995
85001,withheld,withheld,116,0.997
85001,withheld,withheld,117,0.998
85001,withheld,withheld,118,0.999
85001,withheld,withheld,119,1.0
85001,withheld,withheld,120,1.0
85001,withheld,withheld,121,1.0
85001,withheld,withheld,122,1.0
85001,withheld,withheld,123,1.0
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.165
85001,withheld,control,2,0.224
85001,withheld,control,3,0.257
85001,withheld,control,4,0.296
85001,withheld,control,5,0.316
85001,withheld,control,6,0.334
85001,withheld,control,7,0.355
85001,withheld,control,8,0.374
85001,withheld,control,9,0.397
85001,withheld,control,10,0.411
85001,withheld,control,11,0.437
85001,withheld,control,12,0.451
85001,withheld,control,13,0.469
85001,withheld,control,14,0.489
85001,withheld,control,15,0.508
85001,withheld,control,16,0.522
85001,withheld,control,17,0.53
85001,withheld,control,18,0.547
85001,withheld,control,19,0.563
85001,withheld,control,20,0.573
85001,withheld,control,21,0.582
85001,withheld,control,22,0.595
85001,withheld,control,23,0.614
85001,withheld,control,24,0.629
85001,withheld,control,25,0.639
85001,withheld,control,26,0.653
85001,withheld,control,27,0.661
85001,withheld,control,28,0.67
85001,withheld,control,29,0.681
85001,withheld,control,30,0.689
85001,withheld,control,31,0.694
85001,withheld,control,32,0.703
85001,withheld,control,33,0.707
85001,withheld,control,34,0.712
85001,withheld,control,35,0.72
85001,withheld,control,36,0.729
85001,withheld,control,37,0.742
85001,withheld,control,38,0.749
85001,withheld,control,39,0.755
85001,withheld,control,40,0.764
85001,withheld,control,41,0.774
85001,withheld,control,42,0.779
85001,withheld,control,43,0.791
85001,withheld,control,44,0.798
85001,withheld,control,45,0.806
85001,withheld,control,46,0.813
85001,withheld,control,47,0.818
85001,withheld,control,48,0.828
85001,withheld,control,49,0.836
85001,withheld,control,50,0.842
85001,withheld,control,51,0.849
85001,withheld,control,52,0.856
85001,withheld,control,53,0.863
85001,withheld,control,54,0.869
85001,withheld,control,55,0.873
85001,withheld,control,56,0.878
