seed,arm,split,k,hit_k
85001,withheld,withheld,51,0.735
85001,withheld,withheld,52,0.74
85001,withheld,withheld,53,0.748
85001,withheld,withheld,54,0.756
85001,withheld,withheld,55,0.761
85001,withheld,withheld,56,0.768
85001,withheld,withheld,57,0.774
85001,withheld,withheld,58,0.785
85001,withheld,withheld,59,0.789
85001,withheld,withheld,60,0.795
85001,withheld,withheld,61,0.801
85001,withheld,withheld,62,0.808
85001,withheld,withheld,63,0.812
85001,withheld,withheld,64,0.821
85001,withheld,withheld,65,0.83
85001,withheld,withheld,66,0.843
85001,withheld,withheld,67,0.847
85001,withheld,withheld,68,0.857
85001,withheld,withheld,69,0.865
85001,withheld,withheld,70,0.87
85001,withheld,withheld,71,0.877
85001,withheld,withheld,72,0.881
85001,withheld,withheld,73,0.885
85001,withheld,withheld,74,0.887
85001,withheld,withheld,75,0.887
85001,withheld,withheld,76,0.888
85001,withheld,withheld,77,0.889
85001,withheld,withheld,78,0.894
85001,withheld,withheld,79,0.894
85001,withheld,withheld,80,0.896
85001,withheld,withheld,81,0.897
85001,withheld,withheld,82,0.9
85001,withheld,withheld,83,0.901
85001,withheld,withheld,84,0.901
85001,withheld,withheld,85,0.904
85001,withheld,withheld,86,0.907
85001,withheld,withheld,87,0.909
85001,withheld,withheld,88,0.91
85001,withheld,withheld,89,0.91
85001,withheld,withheld,90,0.913
85001,withheld,withheld,91,0.915
85001,withheld,withheld,92,0.918
85001,withheld,withheld,93,0.921
85001,withheld,withheld,94,0.923
85001,withheld,withheld,95,0.926
85001,withheld,withheld,96,0.934
85001,withheld,withheld,97,0.938
85001,withheld,withheld,98,0.946
85001,withheld,withheld,99,0.948
85001,withheld,withheld,100,0.953
85001,withheld,withheld,101,0.954
85001,withheld,withheld,102,0.956
85001,withheld,withheld,103,0.959
85001,withheld,withheld,104,0.96
85001,withheld,withheld,105,0.964
85001,withheld,withheld,106,0.968
85001,withheld,withheld,107,0.97
85001,withheld,withheld,108,0.973
85001,withheld,withheld,109,0.975
85001,withheld,withheld,110,0.976
85001,withheld,withheld,111,0.978
85001,withheld,withheld,112,0.982
85001,withheld,withheld,113,0.983
85001,withheld,withheld,114,0.986
85001,withheld,withheld,115,0.992
85001,withheld,withheld,116,0.993
85001,withheld,withheld,117,0.994
85001,withheld,withheld,118,0.995
85001,withheld,withheld,119,0.995
85001,withheld,withheld,120,0.995
85001,withheld,withheld,121,1.0
85001,withheld,withheld,122,1.0
85001,withheld,withheld,123,1.0
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.103
85001,withheld,control,2,0.125
85001,withheld,control,3,0.151
85001,withheld,control,4,0.196
85001,withheld,control,5,0.221
85001,withheld,control,6,0.24
85001,withheld,control,7,0.258
85001,withheld,control,8,0.28
85001,withheld,control,9,0.294
85001,withheld,control,10,0.316
85001,withheld,control,11,0.334
85001,withheld,control,12,0.357
85001,withheld,control,13,0.376
85001,withheld,control,14,0.393
85001,withheld,control,15,0.413
85001,withheld,control,16,0.437
85001,withheld,control,17,0.451
85001,withheld,control,18,0.466
85001,withheld,control,19,0.483
85001,withheld,control,20,0.505
85001,withheld,control,21,0.524
85001,withheld,control,22,0.536
85001,withheld,control,23,0.555
85001,withheld,control,24,0.565
85001,withheld,control,25,0.583
85001,withheld,control,26,0.597
85001,withheld,control,27,0.618
85001,withheld,control,28,0.633
85001,withheld,control,29,0.646
85001,withheld,control,30,0.656
85001,withheld,control,31,0.667
85001,withheld,control,32,0.679
85001,withheld,control,33,0.69
85001,withheld,control,34,0.699
85001,withheld,control,35,0.71
85001,withheld,control,36,0.714
85001,withheld,control,37,0.723
85001,withheld,control,38,0.729
85001,withheld,control,39,0.742
85001,withheld,control,40,0.749
85001,withheld,control,41,0.757
85001,withheld,control,42,0.763
85001,withheld,control,43,0.767
85001,withheld,control,44,0.771
85001,withheld,control,45,0.781
85001,withheld,control,46,0.787
85001,withheld,control,47,0.793
85001,withheld,control,48,0.805
85001,withheld,control,49,0.809
85001,withheld,control,50,0.811
85001,withheld,control,51,0.813
85001,withheld,control,52,0.818
85001,withheld,control,53,0.821
85001,withheld,control,54,0.825
85001,withheld,control,55,0.83
85001,withheld,control,56,0.836
