seed,arm,split,k,hit_k
85000,withheld,control,125,1.0
85001,random,withheld,1,0.108
85001,random,withheld,2,0.212
85001,random,withheld,3,0.261
85001,random,withheld,4,0.284
85001,random,withheld,5,0.304
85001,random,withheld,6,0.329
85001,random,withheld,7,0.34
85001,random,withheld,8,0.371
85001,random,withheld,9,0.389
85001,random,withheld,10,0.403
85001,random,withheld,11,0.419
85001,random,withheld,12,0.434
85001,random,withheld,13,0.448
85001,random,withheld,14,0.46
85001,random,withheld,15,0.468
85001,random,withheld,16,0.477
85001,random,withheld,17,0.496
85001,random,withheld,18,0.509
85001,random,withheld,19,0.523
85001,random,withheld,20,0.541
85001,random,withheld,21,0.556
85001,random,withheld,22,0.564
85001,random,withheld,23,0.571
85001,random,withheld,24,0.59
85001,random,withheld,25,0.599
85001,random,withheld,26,0.61
85001,random,withheld,27,0.619
85001,random,withheld,28,0.633
85001,random,withheld,29,0.653
85001,random,withheld,30,0.664
85001,random,withheld,31,0.672
85001,random,withheld,32,0.684
85001,random,withheld,33,0.704
85001,random,withheld,34,0.713
85001,random,withheld,35,0.723
85001,random,withheld,36,0.733
85001,random,withheld,37,0.75
85001,random,withheld,38,0.756
85001,random,withheld,39,0.766
85001,random,withheld,40,0.776
85001,random,withheld,41,0.79
85001,random,withheld,42,0.8
85001,random,withheld,43,0.808
85001,random,withheld,44,0.816
85001,random,withheld,45,0.828
85001,random,withheld,46,0.833
85001,random,withheld,47,0.842
85001,random,withheld,48,0.851
85001,random,withheld,49,0.863
85001,random,withheld,50,0.87
85001,random,withheld,51,0.874
85001,random,withheld,52,0.881
85001,random,withheld,53,0.885
85001,random,withheld,54,0.896
85001,random,withheld,55,0.901
85001,random,withheld,56,0.908
85001,random,withheld,57,0.912
85001,random,withheld,58,0.924
85001,random,withheld,59,0.925
85001,random,withheld,60,0.928
85001,random,withheld,61,0.93
85001,random,withheld,62,0.934
85001,random,withheld,63,0.94
85001,random,withheld,64,0.941
85001,random,withheld,65,0.941
85001,random,withheld,66,0.943
85001,random,withheld,67,0.946
85001,random,withheld,68,0.946
85001,random,withheld,69,0.949
85001,random,withheld,70,0.952
85001,random,withheld,71,0.952
85001,random,withheld,72,0.955
85001,random,withheld,73,0.956
85001,random,withheld,74,0.959
85001,random,withheld,75,0.962
85001,random,withheld,76,0.962
85001,random,withheld,77,0.963
85001,random,withheld,78,0.966
85001,random,withheld,79,0.974
85001,random,withheld,80,0.974
85001,random,withheld,81,0.974
85001,random,withheld,82,0.975
85001,random,withheld,83,0.975
85001,random,withheld,84,0.976
85001,random,withheld,85,0.976
85001,random,withheld,86,0.977
85001,random,withheld,87,0.977
85001,random,withheld,88,0.977
85001,random,withheld,89,0.977
85001,random,withheld,90,0.978
85001,random,withheld,91,0.981
85001,random,withheld,92,0.981
85001,random,withheld,93,0.983
85001,random,withheld,94,0.985
85001,random,withheld,95,0.986
85001,random,withheld,96,0.986
85001,random,withheld,97,0.988
85001,random,withheld,98,0.989
85001,random,withheld,99,0.989
85001,random,withheld,100,0.99
85001,random,withheld,101,0.991
85001,random,withheld,102,0.991
85001,random,withheld,103,0.992
85001,random,withheld,104,0.993
85001,random,withheld,105,0.993
85001,random,withheld,106,0.994
85001,random,withheld,107,0.995
85001,random,withheld,108,0.995
85001,random,withheld,109,0.997
85001,random,withheld,110,0.998
85001,random,withheld,111,0.999
85001,random,withheld,112,0.999
85001,random,withheld,113,0.999
85001,random,withheld,114,0.999
85001,random,withheld,115,0.999
85001,random,withheld,116,0.999
85001,random,withheld,117,1.0
85001,random,withheld,118,1.0
85001,random,withheld,119,1.0
85001,random,withheld,120,1.0
85001,random,withheld,121,1.0
85001,random,withheld,122,1.0
85001,random,withheld,123,1.0
85001,random,withheld,124,1.0
85001,random,withheld,125,1.0
85001,random,control,1,0.106
85001,random,control,2,0.132
85001,random,control,3,0.155
85001,random,control,4,0.187
85001,random,control,5,0.2
85001,random,control,6,0.221
85001,random,control,7,0.245
85001,random,control,8,0.266
85001,random,control,9,0.284
85001,random,control,10,0.3
85001,random,control,11,0.314
85001,random,control,12,0.329
85001,random,control,13,0.347
85001,random,control,14,0.355
85001,random,control,15,0.372
85001,random,control,16,0.395
85001,random,control,17,0.412
85001,random,control,18,0.425
85001,random,control,19,0.44
85001,random,control,20,0.459
85001,random,control,21,0.477
85001,random,control,22,0.496
85001,random,control,23,0.511
85001,random,control,24,0.528
85001,random,control,25,0.536
85001,random,control,26,0.545
85001,random,control,27,0.552
85001,random,control,28,0.564
85001,random,control,29,0.571
85001,random,control,30,0.579
85001,random,control,31,0.596
85001,random,control,32,0.604
85001,random,control,33,0.611
85001,random,control,34,0.626
85001,random,control,35,0.636
85001,random,control,36,0.646
85001,random,control,37,0.653
85001,random,control,38,0.662
85001,random,control,39,0.67
85001,random,control,40,0.675
85001,random,control,41,0.683
85001,random,control,42,0.694
85001,random,control,43,0.705
85001,random,control,44,0.713
85001,random,control,45,0.723
85001,random,control,46,0.735
85001,random,control,47,0.743
85001,random,control,48,0.753
85001,random,control,49,0.758
85001,random,control,50,0.767
85001,random,control,51,0.776
85001,random,control,52,0.786
85001,random,control,53,0.792
85001,random,control,54,0.804
85001,random,control,55,0.817
85001,random,control,56,0.824
85001,random,control,57,0.83
85001,random,control,58,0.835
85001,random,control,59,0.838
85001,random,control,60,0.844
85001,random,control,61,0.846
85001,random,control,62,0.85
85001,random,control,63,0.856
85001,random,control,64,0.862
85001,random,control,65,0.868
85001,random,control,66,0.875
85001,random,control,67,0.88
85001,random,control,68,0.889
85001,random,control,69,0.894
85001,random,control,70,0.899
85001,random,control,71,0.901
85001,random,control,72,0.908
85001,random,control,73,0.913
85001,random,control,74,0.914
85001,random,control,75,0.92
85001,random,control,76,0.923
85001,random,control,77,0.926
85001,random,control,78,0.926
85001,random,control,79,0.927
85001,random,control,80,0.929
85001,random,control,81,0.932
85001,random,control,82,0.933
85001,random,control,83,0.937
85001,random,control,84,0.941
85001,random,control,85,0.943
85001,random,control,86,0.944
85001,random,control,87,0.946
85001,random,control,88,0.949
85001,random,control,89,0.956
85001,random,control,90,0.956
85001,random,control,91,0.958
85001,random,control,92,0.959
85001,random,control,93,0.961
85001,random,control,94,0.963
85001,random,control,95,0.965
85001,random,control,96,0.966
85001,random,control,97,0.967
85001,random,control,98,0.972
85001,random,control,99,0.973
85001,random,control,100,0.974
85001,random,control,101,0.976
85001,random,control,102,0.976
85001,random,control,103,0.978
85001,random,control,104,0.979
85001,random,control,105,0.981
85001,random,control,106,0.981
85001,random,control,107,0.984
85001,random,control,108,0.986
85001,random,control,109,0.987
85001,random,control,110,0.987
85001,random,control,111,0.99
85001,random,control,112,0.994
85001,random,control,113,0.996
85001,random,control,114,0.998
85001,random,control,115,0.999
85001,random,control,116,0.999
85001,random,control,117,1.0
85001,random,control,118,1.0
85001,random,control,119,1.0
85001,random,control,120,1.0
85001,random,control,121,1.0
85001,random,control,122,1.0
85001,random,control,123,1.0
85001,random,control,124,1.0
85001,random,control,125,1.0
85001,withheld,withheld,1,0.111
85001,withheld,withheld,2,0.204
85001,withheld,withheld,3,0.224
85001,withheld,withheld,4,0.241
85001,withheld,withheld,5,0.258
85001,withheld,withheld,6,0.269
85001,withheld,withheld,7,0.28
85001,withheld,withheld,8,0.287
85001,withheld,withheld,9,0.298
85001,withheld,withheld,10,0.31
85001,withheld,withheld,11,0.324
85001,withheld,withheld,12,0.329
85001,withheld,withheld,13,0.337
85001,withheld,withheld,14,0.343
85001,withheld,withheld,15,0.35
85001,withheld,withheld,16,0.351
85001,withheld,withheld,17,0.357
85001,withheld,withheld,18,0.361
85001,withheld,withheld,19,0.363
85001,withheld,withheld,20,0.367
85001,withheld,withheld,21,0.376
85001,withheld,withheld,22,0.38
85001,withheld,withheld,23,0.382
85001,withheld,withheld,24,0.396
85001,withheld,withheld,25,0.403
85001,withheld,withheld,26,0.418
85001,withheld,withheld,27,0.422
85001,withheld,withheld,28,0.425
85001,withheld,withheld,29,0.434
85001,withheld,withheld,30,0.443
85001,withheld,withheld,31,0.452
85001,withheld,withheld,32,0.46
85001,withheld,withheld,33,0.47
85001,withheld,withheld,34,0.476
85001,withheld,withheld,35,0.486
85001,withheld,withheld,36,0.494
85001,withheld,withheld,37,0.501
85001,withheld,withheld,38,0.51
85001,withheld,withheld,39,0.519
85001,withheld,withheld,40,0.525
85001,withheld,withheld,41,0.533
85001,withheld,withheld,42,0.536
85001,withheld,withheld,43,0.541
85001,withheld,withheld,44,0.549
85001,withheld,withheld,45,0.557
85001,withheld,withheld,46,0.56
85001,withheld,withheld,47,0.561
85001,withheld,withheld,48,0.567
85001,withheld,withheld,49,0.571
85001,withheld,withheld,50,0.575
85001,withheld,withheld,51,0.582
85001,withheld,withheld,52,0.59
85001,withheld,withheld,53,0.594
85001,withheld,withheld,54,0.605
85001,withheld,withheld,55,0.614
85001,withheld,withheld,56,0.621
85001,withheld,withheld,57,0.629
85001,withheld,withheld,58,0.639
85001,withheld,withheld,59,0.647
85001,withheld,withheld,60,0.655
85001,withheld,withheld,61,0.664
85001,withheld,withheld,62,0.677
85001,withheld,withheld,63,0.69
85001,withheld,withheld,64,0.699
85001,withheld,withheld,65,0.709
85001,withheld,withheld,66,0.72
85001,withheld,withheld,67,0.728
85001,withheld,withheld,68,0.742
85001,withheld,withheld,69,0.752
85001,withheld,withheld,70,0.764
85001,withheld,withheld,71,0.774
85001,withheld,withheld,72,0.783
85001,withheld,withheld,73,0.786
85001,withheld,withheld,74,0.793
85001,withheld,withheld,75,0.804
85001,withheld,withheld,76,0.816
85001,withheld,withheld,77,0.823
85001,withheld,withheld,78,0.834
85001,withheld,withheld,79,0.848
85001,withheld,withheld,80,0.851
85001,withheld,withheld,81,0.857
85001,withheld,withheld,82,0.862
85001,withheld,withheld,83,0.868
85001,withheld,withheld,84,0.875
85001,withheld,withheld,85,0.885
85001,withheld,withheld,86,0.888
85001,withheld,withheld,87,0.896
85001,withheld,withheld,88,0.9
85001,withheld,withheld,89,0.907
85001,withheld,withheld,90,0.911
85001,withheld,withheld,91,0.914
85001,withheld,withheld,92,0.916
85001,withheld,withheld,93,0.919
85001,withheld,withheld,94,0.922
85001,withheld,withheld,95,0.925
85001,withheld,withheld,96,0.926
85001,withheld,withheld,97,0.929
85001,withheld,withheld,98,0.93
85001,withheld,withheld,99,0.932
85001,withheld,withheld,100,0.934
85001,withheld,withheld,101,0.938
85001,withheld,withheld,102,0.94
85001,withheld,withheld,103,0.943
85001,withheld,withheld,104,0.945
85001,withheld,withheld,105,0.948
85001,withheld,withheld,106,0.95
85001,withheld,withheld,107,0.952
85001,withheld,withheld,108,0.954
85001,withheld,withheld,109,0.955
85001,withheld,withheld,110,0.957
85001,withheld,withheld,111,0.958
85001,withheld,withheld,112,0.96
85001,withheld,withheld,113,0.961
85001,withheld,withheld,114,0.962
85001,withheld,withheld,115,0.964
85001,withheld,withheld,116,0.967
85001,withheld,withheld,117,0.972
85001,withheld,withheld,118,0.976
85001,withheld,withheld,119,0.98
85001,withheld,withheld,120,0.985
85001,withheld,withheld,121,0.991
85001,withheld,withheld,122,0.995
85001,withheld,withheld,123,0.998
85001,withheld,withheld,124,1.0
85001,withheld,withheld,125,1.0
85001,withheld,control,1,0.085
85001,withheld,control,2,0.118
85001,withheld,control,3,0.151
85001,withheld,control,4,0.182
85001,withheld,control,5,0.2
85001,withheld,control,6,0.22
85001,withheld,control,7,0.239
85001,withheld,control,8,0.254
85001,withheld,control,9,0.281
85001,withheld,control,10,0.294
85001,withheld,control,11,0.321
85001,withheld,control,12,0.334
85001,withheld,control,13,0.356
85001,withheld,control,14,0.374
85001,withheld,control,15,0.39
85001,withheld,control,16,0.409
85001,withheld,control,17,0.425
85001,withheld,control,18,0.448
85001,withheld,control,19,0.474
85001,withheld,control,20,0.487
85001,withheld,control,21,0.502
85001,withheld,control,22,0.517
85001,withheld,control,23,0.528
85001,withheld,control,24,0.54
85001,withheld,control,25,0.549
85001,withheld,control,26,0.561
85001,withheld,control,27,0.569
85001,withheld,control,28,0.584
85001,withheld,control,29,0.596
85001,withheld,control,30,0.604
85001,withheld,control,31,0.619
85001,withheld,control,32,0.624
85001,withheld,control,33,0.633
85001,withheld,control,34,0.643
85001,withheld,control,35,0.655
85001,withheld,control,36,0.662
85001,withheld,control,37,0.67
85001,withheld,control,38,0.683
85001,withheld,control,39,0.692
85001,withheld,control,40,0.696
85001,withheld,control,41,0.707
85001,withheld,control,42,0.711
85001,withheld,control,43,0.717
85001,withheld,control,44,0.73
85001,withheld,control,45,0.744
85001,withheld,control,46,0.758
85001,withheld,control,47,0.767
85001,withheld,control,48,0.778
85001,withheld,control,49,0.781
85001,withheld,control,50,0.786
85001,withheld,control,51,0.792
85001,withheld,control,52,0.805
85001,withheld,control,53,0.811
85001,withheld,control,54,0.817
85001,withheld,control,55,0.821
85001,withheld,control,56,0.827
